timestamp_local,lat,lon,ping_ms,band,cellid,arfcn,rsrp,sinr,rsrq,uplink,downlink
2026-03-19 20:01:43.289983-05:00,42.0215051,-93.7740368,24.8,mid-band,00019C00B,630720.0,-59.0,7,-10,68.8,260.0
2026-03-19 20:01:45.873837-05:00,42.0214434,-93.7740488,34.5,mid-band,00019C00B,630720.0,-58.0,7,-10,69.4,260.0
2026-03-19 20:01:48.467197-05:00,42.0214325,-93.7740477,53.0,mid-band,00019C00B,630720.0,-58.0,9,-10,69.4,265.0
2026-03-19 20:01:51.079203-05:00,42.0214293,-93.7740495,76.6,mid-band,00019C00B,630720.0,-59.0,8,-10,73.4,251.0
2026-03-19 20:01:53.714932-05:00,42.0214283,-93.7740496,26.7,mid-band,00019C00B,630720.0,-59.0,7,-10,21.0,146.0
2026-03-19 20:01:56.300807-05:00,42.0214269,-93.7740499,30.6,mid-band,00019C00B,630720.0,-58.0,8,-10,62.9,272.0
2026-03-19 20:01:58.890638-05:00,42.0214264,-93.7740497,32.3,mid-band,00019C00B,630720.0,-58.0,9,-10,52.4,275.0
2026-03-19 20:02:01.481931-05:00,42.0214247,-93.7740502,25.5,mid-band,00019C00B,630720.0,-59.0,7,-10,62.9,268.0
2026-03-19 20:02:04.066451-05:00,42.0214249,-93.7740525,22.2,mid-band,00019C00B,630720.0,-59.0,8,-10,52.4,279.0
2026-03-19 20:02:06.647632-05:00,42.0214256,-93.7740556,36.2,mid-band,00019C00B,630720.0,-58.0,8,-10,52.4,274.0
2026-03-19 20:02:09.242923-05:00,42.021425,-93.7740576,29.9,mid-band,00019C00B,630720.0,-58.0,8,-10,52.4,274.0
2026-03-19 20:02:11.832004-05:00,42.0214237,-93.7740584,20.2,mid-band,00019C00B,630720.0,-59.0,8,-10,41.9,223.0
2026-03-19 20:02:14.411353-05:00,42.0214208,-93.7740599,29.0,mid-band,00019C00B,630720.0,-58.0,9,-10,52.4,273.0
2026-03-19 20:02:16.999167-05:00,42.0214202,-93.7740611,27.2,mid-band,00019C00B,630720.0,-58.0,8,-10,73.4,266.0
2026-03-19 20:02:19.584955-05:00,42.0214215,-93.7740621,23.5,mid-band,00019C00B,630720.0,-58.0,8,-10,73.4,257.0
2026-03-19 20:02:22.167516-05:00,42.0214199,-93.7740616,31.6,mid-band,00019C00B,630720.0,-59.0,8,-10,73.4,252.0
2026-03-19 20:02:24.758244-05:00,42.0214182,-93.7740619,43.4,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,231.0
2026-03-19 20:02:27.360820-05:00,42.021418,-93.7740608,35.7,mid-band,00019C00B,630720.0,-59.0,8,-10,126.0,209.0
2026-03-19 20:02:29.955905-05:00,42.0214174,-93.7740596,27.4,mid-band,00019C00B,630720.0,-59.0,8,-10,105.0,232.0
2026-03-19 20:02:32.542645-05:00,42.0214161,-93.7740618,34.8,mid-band,00019C00B,630720.0,-59.0,8,-10,105.0,232.0
2026-03-19 20:02:40.384573-05:00,42.0214158,-93.7740633,33.8,mid-band,00019C00B,630720.0,-58.0,8,-10,115.0,228.0
2026-03-19 20:02:42.977506-05:00,42.0214167,-93.7740648,12.2,mid-band,00019C00B,630720.0,-59.0,8,-10,83.9,253.0
2026-03-19 20:02:45.548799-05:00,42.0214164,-93.7740668,15.3,mid-band,00019C00B,630720.0,-58.0,8,-10,31.5,200.0
2026-03-19 20:02:48.123114-05:00,42.021416,-93.7740653,17.7,mid-band,00019C00B,630720.0,-60.0,8,-10,83.9,238.0
2026-03-19 20:02:50.699755-05:00,42.0214163,-93.7740627,21.9,mid-band,00019C00B,630720.0,-58.0,9,-10,94.4,238.0
2026-03-19 20:02:53.280569-05:00,42.0214156,-93.7740605,23.3,mid-band,00019C00B,630720.0,-59.0,8,-10,83.9,247.0
2026-03-19 20:02:55.862658-05:00,42.021416,-93.7740607,22.6,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,245.0
2026-03-19 20:02:58.443910-05:00,42.0214154,-93.7740595,24.6,mid-band,00019C00B,630720.0,-59.0,8,-10,73.4,258.0
2026-03-19 20:03:01.027499-05:00,42.0214141,-93.7740573,30.8,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,250.0
2026-03-19 20:03:03.617412-05:00,42.0214128,-93.7740541,20.6,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,219.0
2026-03-19 20:03:06.196902-05:00,42.0214128,-93.7740538,19.4,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,240.0
2026-03-19 20:03:08.775316-05:00,42.0214134,-93.7740528,25.0,mid-band,00019C00B,630720.0,-59.0,8,-10,83.9,242.0
2026-03-19 20:03:11.359309-05:00,42.0214132,-93.7740511,23.7,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,238.0
2026-03-19 20:03:13.941860-05:00,42.0214128,-93.7740506,29.5,mid-band,00019C00B,630720.0,-60.0,8,-10,94.4,239.0
2026-03-19 20:03:16.529481-05:00,42.0214146,-93.7740505,31.9,mid-band,00019C00B,630720.0,-58.0,9,-10,83.9,256.0
2026-03-19 20:03:19.120308-05:00,42.0214173,-93.7740518,38.4,mid-band,00019C00B,630720.0,-59.0,8,-10,41.9,233.0
2026-03-19 20:03:21.717755-05:00,42.0214175,-93.7740525,54.6,mid-band,00019C00B,630720.0,-59.0,8,-10,52.4,279.0
2026-03-19 20:03:24.331315-05:00,42.0214168,-93.7740523,78.9,mid-band,00019C00B,630720.0,-59.0,8,-10,41.9,287.0
2026-03-19 20:03:26.969027-05:00,42.0214166,-93.7740527,90.1,mid-band,00019C00B,630720.0,-58.0,8,-10,52.4,281.0
2026-03-19 20:03:29.617495-05:00,42.0214172,-93.7740544,96.1,mid-band,00019C00B,630720.0,-59.0,8,-10,83.9,252.0
2026-03-19 20:03:32.272704-05:00,42.0214178,-93.7740567,54.8,mid-band,00019C00B,630720.0,-58.0,8,-10,115.0,223.0
2026-03-19 20:03:34.886410-05:00,42.0214174,-93.7740576,96.2,mid-band,00019C00B,630720.0,-58.0,8,-10,105.0,228.0
2026-03-19 20:03:37.541722-05:00,42.0214177,-93.7740589,24.3,mid-band,00019C00B,630720.0,-58.0,9,-10,41.9,279.0
2026-03-19 20:03:40.125010-05:00,42.0214196,-93.7740549,35.8,mid-band,00019C00B,630720.0,-58.0,8,-10,41.9,282.0
2026-03-19 20:03:50.897289-05:00,42.0214197,-93.774054,45.0,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,231.0
2026-03-19 20:03:53.501404-05:00,42.0214175,-93.7740504,26.3,mid-band,00019C00B,630720.0,-58.0,8,-10,52.4,146.0
2026-03-19 20:03:56.086843-05:00,42.021418,-93.774048,32.0,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,230.0
2026-03-19 20:03:58.677251-05:00,42.0214182,-93.7740488,29.3,mid-band,00019C00B,630720.0,-58.0,8,-10,115.0,227.0
2026-03-19 20:04:01.265156-05:00,42.0214183,-93.7740491,34.3,mid-band,00019C00B,630720.0,-59.0,8,-10,115.0,220.0
2026-03-19 20:04:03.858540-05:00,42.021418,-93.7740485,33.9,mid-band,00019C00B,630720.0,-58.0,8,-10,115.0,218.0
2026-03-19 20:04:06.451452-05:00,42.0214172,-93.7740488,40.4,mid-band,00019C00B,630720.0,-59.0,7,-10,115.0,210.0
2026-03-19 20:04:09.050568-05:00,42.0214175,-93.7740491,37.4,mid-band,00019C00B,630720.0,-60.0,8,-10,115.0,218.0
2026-03-19 20:04:11.647049-05:00,42.0214149,-93.7740487,23.0,mid-band,00019C00B,630720.0,-58.0,8,-10,62.9,179.0
2026-03-19 20:04:14.229249-05:00,42.021415,-93.7740495,23.2,mid-band,00019C00B,630720.0,-60.0,8,-10,94.4,235.0
2026-03-19 20:04:16.811522-05:00,42.0214146,-93.77405,27.6,mid-band,00019C00B,630720.0,-60.0,8,-10,105.0,229.0
2026-03-19 20:04:19.398125-05:00,42.021415,-93.7740524,32.7,mid-band,00019C00B,630720.0,-58.0,8,-10,126.0,214.0
2026-03-19 20:04:21.989962-05:00,42.0214151,-93.7740523,36.2,mid-band,00019C00B,630720.0,-58.0,8,-10,168.0,173.0
2026-03-19 20:04:24.585300-05:00,42.0214155,-93.7740511,48.0,mid-band,00019C00B,630720.0,-58.0,8,-10,147.0,193.0
2026-03-19 20:04:27.192337-05:00,42.0214159,-93.7740514,34.0,mid-band,00019C00B,630720.0,-59.0,8,-10,94.4,178.0
2026-03-19 20:04:29.785305-05:00,42.0214169,-93.7740519,42.9,mid-band,00019C00B,630720.0,-60.0,7,-10,73.4,253.0
2026-03-19 20:04:32.387408-05:00,42.0214192,-93.7740527,30.6,mid-band,00019C00B,630720.0,-58.0,8,-10,73.4,246.0
2026-03-19 20:04:34.977212-05:00,42.0214177,-93.77405,34.8,mid-band,00019C00B,630720.0,-59.0,7,-10,94.4,242.0
2026-03-19 20:04:37.571076-05:00,42.0214163,-93.7740493,38.2,mid-band,00019C00B,630720.0,-59.0,8,-10,94.4,239.0
2026-03-19 20:04:40.168436-05:00,42.0214165,-93.7740467,39.2,mid-band,00019C00B,630720.0,-58.0,8,-10,105.0,232.0
2026-03-19 20:04:42.766531-05:00,42.0214171,-93.7740472,39.6,mid-band,00019C00B,630720.0,-59.0,8,-10,126.0,203.0
2026-03-19 20:04:45.365082-05:00,42.0214184,-93.7740477,32.4,mid-band,00019C00B,630720.0,-58.0,8,-10,73.4,152.0
2026-03-19 20:04:47.956439-05:00,42.021418,-93.7740472,19.0,mid-band,00019C00B,630720.0,-59.0,8,-10,52.4,270.0
2026-03-19 20:04:50.533521-05:00,42.0214162,-93.7740439,27.6,mid-band,00019C00B,630720.0,-59.0,8,-10,52.4,226.0
2026-03-19 20:05:00.882909-05:00,42.0214142,-93.7740423,44.7,mid-band,00019C00B,630720.0,-60.0,8,-10,73.4,255.0
2026-03-19 20:05:03.486600-05:00,42.0214131,-93.7740427,29.2,mid-band,00019C00B,630720.0,-58.0,8,-10,62.9,203.0
2026-03-19 20:05:06.074738-05:00,42.0214128,-93.774043,36.2,mid-band,00019C00B,630720.0,-59.0,7,-10,83.9,249.0
2026-03-19 20:05:08.669617-05:00,42.0214112,-93.7740426,34.9,mid-band,00019C00B,630720.0,-59.0,8,-10,83.9,246.0
2026-03-19 20:05:11.263557-05:00,42.0214095,-93.7740409,39.4,mid-band,00019C00B,630720.0,-59.0,8,-10,94.4,232.0
2026-03-19 20:05:13.862074-05:00,42.0214098,-93.7740396,50.8,mid-band,00019C00B,630720.0,-58.0,7,-10,147.0,194.0
2026-03-19 20:05:16.471929-05:00,42.0214103,-93.7740394,66.0,mid-band,00019C00B,630720.0,-59.0,8,-10,168.0,168.0
2026-03-19 20:05:19.097202-05:00,42.02141,-93.7740391,38.3,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,144.0
2026-03-19 20:05:21.694663-05:00,42.021409,-93.7740373,76.0,mid-band,00019C00B,630720.0,-59.0,8,-10,189.0,148.0
2026-03-19 20:05:24.329744-05:00,42.0214087,-93.7740371,80.5,mid-band,00019C00B,630720.0,-58.0,9,-10,220.0,129.0
2026-03-19 20:05:26.969495-05:00,42.0214088,-93.7740376,68.3,mid-band,00019C00B,630720.0,-60.0,8,-10,220.0,128.0
2026-03-19 20:05:29.596918-05:00,42.0214092,-93.7740377,75.6,mid-band,00019C00B,630720.0,-59.0,8,-10,199.0,142.0
2026-03-19 20:05:32.231793-05:00,42.021411,-93.7740377,54.2,mid-band,00019C00B,630720.0,-58.0,8,-10,178.0,166.0
2026-03-19 20:05:34.845075-05:00,42.0214123,-93.7740384,30.6,mid-band,00019C00B,630720.0,-60.0,8,-10,147.0,169.0
2026-03-19 20:05:37.434868-05:00,42.021408,-93.7740354,35.2,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,134.0
2026-03-19 20:05:40.028510-05:00,42.0214073,-93.7740354,35.6,mid-band,00019C00B,630720.0,-58.0,8,-10,136.0,204.0
2026-03-19 20:05:42.623605-05:00,42.0214078,-93.7740376,40.6,mid-band,00019C00B,630720.0,-58.0,9,-10,136.0,202.0
2026-03-19 20:05:45.222563-05:00,42.0214075,-93.7740373,40.1,mid-band,00019C00B,630720.0,-58.0,10,-10,136.0,202.0
2026-03-19 20:05:47.821562-05:00,42.021407,-93.7740368,44.2,mid-band,00019C00B,630720.0,-58.0,10,-10,136.0,206.0
2026-03-19 20:05:50.424853-05:00,42.0214057,-93.7740361,60.5,mid-band,00019C00B,630720.0,-58.0,10,-10,136.0,201.0
2026-03-19 20:05:53.044063-05:00,42.0214054,-93.7740358,40.2,mid-band,00019C00B,630720.0,-58.0,9,-10,83.9,153.0
2026-03-19 20:05:55.643159-05:00,42.0214061,-93.7740382,44.5,mid-band,00019C00B,630720.0,-59.0,9,-10,178.0,166.0
2026-03-19 20:05:58.246704-05:00,42.0214082,-93.77404,48.4,mid-band,00019C00B,630720.0,-58.0,8,-10,178.0,166.0
2026-03-19 20:06:00.854219-05:00,42.0214177,-93.7740479,129.0,mid-band,00019C00B,630720.0,-59.0,8,-10,178.0,164.0
2026-03-19 20:06:10.984337-05:00,42.0214175,-93.7740472,35.0,mid-band,00019C00B,630720.0,-59.0,9,-10,41.9,117.0
2026-03-19 20:06:13.578333-05:00,42.0214166,-93.7740457,33.5,mid-band,00019C00B,630720.0,-58.0,10,-10,62.9,276.0
2026-03-19 20:06:16.170728-05:00,42.0214145,-93.7740446,33.7,mid-band,00019C00B,630720.0,-58.0,9,-10,52.4,274.0
2026-03-19 20:06:18.762766-05:00,42.0214132,-93.7740431,40.7,mid-band,00019C00B,630720.0,-59.0,8,-10,62.9,272.0
2026-03-19 20:06:21.361484-05:00,42.0214149,-93.7740439,41.1,mid-band,00019C00B,630720.0,-59.0,9,-10,52.4,269.0
2026-03-19 20:06:23.961295-05:00,42.0214155,-93.7740441,44.1,mid-band,00019C00B,630720.0,-59.0,9,-10,73.4,263.0
2026-03-19 20:06:26.564109-05:00,42.0214147,-93.7740432,14.4,mid-band,00019C00B,630720.0,-58.0,8,-10,41.9,144.0
2026-03-19 20:06:29.137387-05:00,42.0214119,-93.7740413,16.4,mid-band,00019C00B,630720.0,-60.0,8,-10,52.4,264.0
2026-03-19 20:06:31.712167-05:00,42.0214072,-93.7740366,17.0,mid-band,00019C00B,630720.0,-59.0,9,-10,62.9,261.0
2026-03-19 20:06:34.287955-05:00,42.0214021,-93.7740307,19.3,mid-band,00019C00B,630720.0,-58.0,9,-10,73.4,256.0
2026-03-19 20:06:36.866185-05:00,42.0214019,-93.7740301,24.0,mid-band,00019C00B,630720.0,-58.0,9,-10,83.9,248.0
2026-03-19 20:06:39.449252-05:00,42.0214032,-93.7740332,31.4,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,244.0
2026-03-19 20:06:42.039598-05:00,42.0214034,-93.7740348,40.6,mid-band,00019C00B,630720.0,-58.0,8,-10,126.0,205.0
2026-03-19 20:06:44.639285-05:00,42.0214041,-93.7740379,30.0,mid-band,00019C00B,630720.0,-59.0,9,-10,73.4,175.0
2026-03-19 20:06:47.228232-05:00,42.0214037,-93.7740396,36.4,mid-band,00019C00B,630720.0,-58.0,8,-10,94.4,244.0
2026-03-19 20:06:49.823739-05:00,42.0214033,-93.7740393,36.3,mid-band,00019C00B,630720.0,-58.0,8,-10,83.9,249.0
2026-03-19 20:06:52.418961-05:00,42.0214038,-93.7740399,43.6,mid-band,00019C00B,630720.0,-59.0,9,-10,83.9,250.0
2026-03-19 20:06:55.021635-05:00,42.021404,-93.7740406,35.3,mid-band,00019C00B,630720.0,-58.0,9,-10,94.4,245.0
2026-03-19 20:06:57.615813-05:00,42.0214038,-93.774041,47.1,mid-band,00019C00B,630720.0,-57.0,9,-10,105.0,233.0
2026-03-19 20:07:00.221978-05:00,42.021403,-93.7740404,32.3,mid-band,00019C00B,630720.0,-59.0,8,-10,115.0,218.0
2026-03-19 20:07:02.813476-05:00,42.0214013,-93.7740389,14.2,mid-band,00019C00B,630720.0,-58.0,8,-10,52.4,228.0
2026-03-19 20:07:05.386091-05:00,42.0214001,-93.7740388,22.4,mid-band,00019C00B,630720.0,-58.0,8,-10,73.4,253.0
2026-03-19 20:07:07.967524-05:00,42.0214,-93.7740381,21.6,mid-band,00019C00B,630720.0,-59.0,8,-10,94.4,243.0
2026-03-19 20:07:10.547973-05:00,42.0213976,-93.7740349,61.9,mid-band,00019C00B,630720.0,-61.0,7,-10,105.0,235.0
2026-03-19 20:07:20.921555-05:00,42.0213235,-93.7740391,17.4,mid-band,00019C01F,630720.0,-62.0,5,-10,41.9,244.0
2026-03-19 20:07:23.497465-05:00,42.0211182,-93.7740308,22.8,mid-band,00019C01F,630720.0,-59.0,13,-10,31.5,165.0
2026-03-19 20:07:26.079211-05:00,42.0209511,-93.7740314,27.0,mid-band,00019C01F,630720.0,-53.0,11,-10,52.4,275.0
2026-03-19 20:07:28.665227-05:00,42.0207477,-93.774048,28.0,mid-band,00019C01F,630720.0,-54.0,15,-10,62.9,265.0
2026-03-19 20:07:31.252185-05:00,42.0206247,-93.7741362,49.4,mid-band,00019C01F,630720.0,-54.0,17,-10,62.9,254.0
2026-03-19 20:07:33.860620-05:00,42.0205996,-93.7742435,30.5,mid-band,00019C01F,630720.0,-54.0,16,-10,62.9,265.0
2026-03-19 20:07:36.449493-05:00,42.0205956,-93.7744893,28.3,mid-band,00019C01F,630720.0,-54.0,15,-10,62.9,257.0
2026-03-19 20:07:39.036796-05:00,42.020597,-93.7747017,27.1,mid-band,00019C01F,630720.0,-50.0,20,-10,52.4,256.0
2026-03-19 20:07:41.622969-05:00,42.0205978,-93.7750561,15.8,mid-band,00019C01F,630720.0,-47.0,21,-10,62.9,232.0
2026-03-19 20:07:44.197481-05:00,42.0205986,-93.7754249,44.0,mid-band,00019C01F,630720.0,-50.0,20,-10,62.9,161.0
2026-03-19 20:07:46.800447-05:00,42.0205976,-93.7756727,21.7,mid-band,00019C01F,630720.0,-53.0,22,-10,83.9,222.0
2026-03-19 20:07:49.381386-05:00,42.020586,-93.7760122,19.3,mid-band,00019C01F,630720.0,-52.0,22,-10,94.4,233.0
2026-03-19 20:07:51.959664-05:00,42.0205761,-93.7762043,25.0,mid-band,00019C01F,630720.0,-52.0,27,-10,105.0,232.0
2026-03-19 20:07:54.543447-05:00,42.0205764,-93.7764427,31.5,mid-band,00019C01F,630720.0,-59.0,16,-10,83.9,249.0
2026-03-19 20:07:57.133829-05:00,42.0205699,-93.7766097,31.6,mid-band,00019C01F,630720.0,-52.0,17,-10,21.0,149.0
2026-03-19 20:07:59.724313-05:00,42.0205366,-93.776685,40.8,mid-band,00019C01F,630720.0,-55.0,24,-10,31.5,262.0
2026-03-19 20:08:02.324133-05:00,42.0203864,-93.7767568,21.8,mid-band,00019C01F,630720.0,-57.0,22,-10,31.5,294.0
2026-03-19 20:08:04.904996-05:00,42.0202316,-93.7767507,24.9,mid-band,00019C01F,630720.0,-47.0,22,-10,62.9,244.0
2026-03-19 20:08:07.488788-05:00,42.0199608,-93.7767413,30.3,mid-band,00019C01F,630720.0,-45.0,24,-10,73.4,257.0
2026-03-19 20:08:10.078059-05:00,42.0197505,-93.776735,28.9,mid-band,00019C01F,630720.0,-56.0,23,-10,94.4,235.0
2026-03-19 20:08:12.665891-05:00,42.0193828,-93.7767281,20.3,mid-band,00019C01F,630720.0,-57.0,20,-10,94.4,214.0
2026-03-19 20:08:15.245084-05:00,42.0189828,-93.7767222,18.0,mid-band,00019C01F,630720.0,-53.0,22,-10,41.9,206.0
2026-03-19 20:08:17.821996-05:00,42.0187102,-93.7767182,17.2,mid-band,00019C01F,630720.0,-54.0,14,-10,52.4,250.0
2026-03-19 20:08:20.397491-05:00,42.0172979,-93.7766889,19.0,mid-band,00019C01F,630720.0,-62.0,13,-10,41.9,233.0
2026-03-19 20:08:30.868860-05:00,42.0168816,-93.7766847,84.9,mid-band,00019C01F,630720.0,-59.0,16,-10,41.9,186.0
2026-03-19 20:08:33.512704-05:00,42.0164361,-93.7766736,24.7,mid-band,00019C01F,630720.0,-62.0,12,-10,62.9,226.0
2026-03-19 20:08:36.096407-05:00,42.0159838,-93.7766678,27.5,mid-band,00019C01F,630720.0,-62.0,13,-10,83.9,240.0
2026-03-19 20:08:38.681476-05:00,42.0156962,-93.7766656,30.2,mid-band,00019C01F,630720.0,-69.0,11,-10,105.0,232.0
2026-03-19 20:08:41.270518-05:00,42.0152556,-93.776659,21.0,mid-band,00019C01F,630720.0,-61.0,18,-10,94.4,233.0
2026-03-19 20:08:43.850511-05:00,42.0149543,-93.7766569,17.4,mid-band,00019C01F,630720.0,-62.0,16,-10,94.4,232.0
2026-03-19 20:08:46.426798-05:00,42.0145108,-93.7766475,28.9,mid-band,00019C01F,630720.0,-61.0,18,-10,62.9,239.0
2026-03-19 20:08:49.014696-05:00,42.0142197,-93.7766411,30.1,mid-band,00019C01F,630720.0,-66.0,16,-10,62.9,218.0
2026-03-19 20:08:51.603415-05:00,42.013795,-93.7766353,30.5,mid-band,00019C01F,630720.0,-65.0,16,-10,94.4,239.0
2026-03-19 20:08:54.192684-05:00,42.0134469,-93.7766322,36.6,mid-band,00019C01F,630720.0,-60.0,14,-10,73.4,240.0
2026-03-19 20:08:56.788006-05:00,42.0132852,-93.7766316,24.6,mid-band,00019C01F,630720.0,-67.0,12,-10,94.4,205.0
2026-03-19 20:08:59.370921-05:00,42.0131296,-93.7766329,31.7,mid-band,00019C01F,630720.0,-68.0,8,-10,94.4,242.0
2026-03-19 20:09:01.961701-05:00,42.0130159,-93.7766325,22.3,mid-band,00019C01F,630720.0,-72.0,4,-11,83.9,247.0
2026-03-19 20:09:04.543047-05:00,42.0127866,-93.7766284,25.1,mid-band,00019C01F,630720.0,-71.0,9,-10,52.4,133.0
2026-03-19 20:09:07.127070-05:00,42.0125063,-93.7766258,16.8,mid-band,00019C01F,630720.0,-70.0,8,-10,52.4,235.0
2026-03-19 20:09:09.702788-05:00,42.0122894,-93.7766266,18.9,mid-band,00019C01F,630720.0,-72.0,8,-10,52.4,222.0
2026-03-19 20:09:12.280179-05:00,42.0119263,-93.7766216,24.0,mid-band,00019C01F,630720.0,-68.0,11,-10,62.9,244.0
2026-03-19 20:09:14.863131-05:00,42.0116671,-93.7766163,21.7,mid-band,00019C01F,630720.0,-70.0,13,-10,62.9,261.0
2026-03-19 20:09:17.443618-05:00,42.0112611,-93.7766109,20.9,mid-band,00019C01F,630720.0,-71.0,9,-10,73.4,260.0
2026-03-19 20:09:20.022988-05:00,42.0109889,-93.7766099,27.3,mid-band,00019C01F,630720.0,-73.0,7,-10,52.4,211.0
2026-03-19 20:09:22.609339-05:00,42.0105763,-93.7766005,25.7,mid-band,00019C01F,630720.0,-70.0,5,-10,41.9,186.0
2026-03-19 20:09:25.193481-05:00,42.0101365,-93.776589,24.6,mid-band,00019C01F,630720.0,-69.0,7,-10,73.4,256.0
2026-03-19 20:09:27.777136-05:00,42.0098497,-93.7765874,26.0,mid-band,00019C01F,630720.0,-68.0,9,-10,83.9,247.0
2026-03-19 20:09:30.362237-05:00,42.0089005,-93.7766014,57.9,mid-band,00019C01F,630720.0,-81.0,2,-10,73.4,225.0
2026-03-19 20:09:40.901323-05:00,42.0088492,-93.7767232,17.4,mid-band,00019C01F,630720.0,-76.0,8,-10,41.9,194.0
2026-03-19 20:09:43.477750-05:00,42.0088481,-93.776913,15.8,mid-band,00019C01F,630720.0,-76.0,3,-10,52.4,230.0
2026-03-19 20:09:46.052462-05:00,42.0088512,-93.7770967,24.8,mid-band,00019C01F,630720.0,-70.0,11,-10,62.9,241.0
2026-03-19 20:09:48.636356-05:00,42.0088502,-93.7774501,40.7,mid-band,00019C01F,630720.0,-73.0,6,-11,73.4,232.0
2026-03-19 20:09:51.235925-05:00,42.0088442,-93.7778961,24.6,mid-band,00019C01F,630720.0,-74.0,9,-10,83.9,233.0
2026-03-19 20:09:53.819300-05:00,42.0088426,-93.7782417,33.1,mid-band,00019C01F,630720.0,-73.0,2,-11,83.9,241.0
2026-03-19 20:09:56.411313-05:00,42.0088383,-93.778822,32.2,mid-band,00019C01F,630720.0,-83.0,-3,-11,52.4,144.0
2026-03-19 20:09:59.002506-05:00,42.0088339,-93.7792442,65.1,mid-band,00019C01F,630720.0,-74.0,3,-11,94.4,194.0
2026-03-19 20:10:01.626656-05:00,42.0088242,-93.779921,34.6,mid-band,00019C01F,630720.0,-63.0,13,-10,115.0,133.0
2026-03-19 20:10:04.220377-05:00,42.0088176,-93.7806186,28.7,mid-band,00019C01F,630720.0,-63.0,14,-10,147.0,180.0
2026-03-19 20:10:06.807704-05:00,42.0088101,-93.7810788,27.0,mid-band,00019C01F,630720.0,-64.0,13,-10,105.0,207.0
2026-03-19 20:10:09.393488-05:00,42.0088008,-93.7817633,32.3,mid-band,00019C01F,630720.0,-65.0,13,-10,94.4,220.0
2026-03-19 20:10:11.984882-05:00,42.0087964,-93.7822236,22.3,mid-band,00019C01F,630720.0,-67.0,10,-10,83.9,225.0
2026-03-19 20:10:14.566109-05:00,42.0087862,-93.7829251,23.8,mid-band,00019C01F,630720.0,-70.0,4,-11,52.4,199.0
2026-03-19 20:10:17.148908-05:00,42.0087769,-93.7836354,27.8,mid-band,00019C01F,630720.0,-64.0,13,-10,83.9,219.0
2026-03-19 20:10:19.735756-05:00,42.0087679,-93.7841231,22.1,mid-band,00019C01F,630720.0,-65.0,6,-10,21.0,108.0
2026-03-19 20:10:22.316953-05:00,42.0087553,-93.784865,26.2,mid-band,00019C01F,630720.0,-67.0,15,-10,52.4,276.0
2026-03-19 20:10:24.901479-05:00,42.0087477,-93.7853549,29.9,mid-band,00019C01F,630720.0,-70.0,13,-10,52.4,265.0
2026-03-19 20:10:27.490256-05:00,42.0087372,-93.7860822,30.1,mid-band,00019C01F,630720.0,-72.0,17,-10,52.4,265.0
2026-03-19 20:10:30.079399-05:00,42.0087269,-93.7868018,27.5,mid-band,00019C01F,630720.0,-71.0,15,-10,52.4,224.0
2026-03-19 20:10:32.665977-05:00,42.0087221,-93.7872529,18.7,mid-band,00019C01F,630720.0,-78.0,4,-10,62.9,256.0
2026-03-19 20:10:35.243696-05:00,42.0087076,-93.7878415,17.4,mid-band,00019C01F,630720.0,-77.0,9,-10,62.9,223.0
2026-03-19 20:10:37.820172-05:00,42.0087035,-93.7881597,26.6,mid-band,00019C01F,630720.0,-89.0,1,-11,41.9,244.0
2026-03-19 20:10:40.405840-05:00,42.008688,-93.789739,20.5,mid-band,00019C01F,630720.0,-95.0,8,-10,31.5,273.0
2026-03-19 20:10:50.873864-05:00,42.0086795,-93.7902542,75.5,mid-band,00019C01F,630720.0,-92.0,8,-10,21.0,229.0
2026-03-19 20:10:53.508288-05:00,42.0086718,-93.790789,19.0,mid-band,00019C01F,630720.0,-85.0,8,-10,10.5,162.0
2026-03-19 20:10:56.086046-05:00,42.008661,-93.7913369,73.2,mid-band,00019C01F,630720.0,-91.0,10,-10,10.5,221.0
2026-03-19 20:10:58.718198-05:00,42.0086583,-93.7917083,104.0,mid-band,00019C01F,630720.0,-75.0,24,-10,41.9,240.0
2026-03-19 20:11:01.381148-05:00,42.0086515,-93.7922915,20.4,mid-band,00019C01F,630720.0,-72.0,26,-10,41.9,232.0
2026-03-19 20:11:03.960350-05:00,42.0086449,-93.7926991,28.3,mid-band,00019C01F,630720.0,-68.0,29,-10,52.4,242.0
2026-03-19 20:11:06.547310-05:00,42.0086333,-93.7933332,18.7,mid-band,00019C01F,630720.0,-68.0,21,-10,41.9,229.0
2026-03-19 20:11:09.124877-05:00,42.0086211,-93.793989,24.3,mid-band,00019C01F,630720.0,-72.0,15,-10,41.9,256.0
2026-03-19 20:11:11.708213-05:00,42.0086105,-93.7944167,20.0,mid-band,00019C01F,630720.0,-70.0,9,-10,41.9,229.0
